-11.0, -10.444673367606136, -10.833632274384085, -10.079514062693868, -11.084588500353426, -10.246324845556984, -10.374914814936112, -10.810890249536468, -13.279665154035227, -13.131123822465248, -13.31632547675279, -11.363150793256931, -13.033517108433001, -13.305727381682932, -13.234238710296674, -12.648450696768334, -14.569232172274418, -13.922447614757356, -13.567532315595443, -15.388508482029621, -15.31937720243771, -14.127504420671256, -12.734693212502858, -12.724261809811042, -12.404518276329616, -13.92506157834983, -13.930210218563168, -13.470938616805261, -14.099146903988762, -16.20933246232462, -16.04709754588711, -16.721077794983504, -18.330292610225783, -17.00383243981093, -17.365764657035353, -16.617949941904836, -17.77934528700421, -14.89580572206775, -16.041348195822863, -14.897199194718942, -17.0945575655431, -16.413423750155665, -15.814674395572741, -14.884759021438068, -14.86043120075805, -16.10868612751672, -17.52180894738354, -15.840117249528102, -15.563479050369017, -15.072680487229977, -15.393431905546356, -16.215948566207732, -18.312791890689308, -18.049199341271567, -17.81216880176607, -17.843894874146063, -17.754845036668662, -18.322020379069176, -17.286877683335096, -18.316489289172054, -15.762218729148206, -18.12880151974253, -18.268751610760255, -17.142946040149575, -17.883701442011013, -19.620160975657026, -19.609674149995023, -17.88442707600221, -18.17701557283462, -19.774367081914967, -21.4931164191052, -20.63783102476542, -18.611154609972587, -17.910454125884808, -17.295484669691877, -17.59851385197097, -16.91035776441917, -16.901976093791863, -16.90836772834453, -17.079287874309937, -17.645440248945405, -15.783281350322747, -15.00578019051067, -13.793734905128579, -13.379781103300893, -14.008886981798778, -14.31285889898498, -13.881330534905056, -13.921427176884524, -14.64801285568494, -14.089808330049355, -15.406965292669133, -16.69007246038986, -15.637845910717171, -17.14394014037409, -15.877181727760112, -16.923999592741282, -15.532456795039966, -15.280575947063546, -14.224048289014057, -14.275645007791216
-11.0, -13.396659025763638, -15.316497110184809, -15.49064582613176, -15.051780224284206, -15.562525998810385, -14.978058038833089, -12.671879259944124, -11.555096119499188, -11.596153261479913, -10.819251164846305, -9.841860538780889, -7.518787995597567, -5.663766775469417, -4.112808066055088, -4.63265160749841, -3.413904916589397, -4.774136778305277, -8.594302775784003, -7.0028844401222194, -6.3208107175500565, -6.057711407174329, -7.106922274595287, -6.979242199104425, -6.69158038445888, -6.257878176507921, -5.280588762722232, -2.5623927608337294, -1.2134017737995215, 1.0957776875446186, -0.10177483489845329, 2.4259137160403164, 1.4585601125745793, 2.086049804679533, 3.00873462349303, 4.05965347923471, 3.1102732581914285, 3.325251469364421, 0.9809582459672495, 0.7744842105226635, 1.548644452452974, 0.1187922496577567, -1.473381321615161, -0.49498730998979035, 1.3138703114042247, -0.6907871461460644, -0.2898160276944566, 0.5885261036237885, 0.7004466613906857, 0.4462064549193858, -0.7523128985257905, -2.3515081856865105, -1.2147736110626521, -3.2001373290534847, -2.628618289704642, -2.749032104588105, -3.2927597687018793, -4.464296126679907, -3.558054305465742, -2.188380832233058, -2.3146780572024444, -3.6197440658746407, -2.183786654235613, -0.4540015472607628, -1.3126741425176753, 1.1905107689104035, 1.5641133864407202, 0.6924395680463089, 0.014834889205918245, 0.5127304121426643, 0.4883192182853673, 1.0325375998033834, -0.21742137849097887, -1.1799907353298984, -0.21574088291208504, -0.837374153332, -0.07554802481363687, -1.7268403324976234, -0.6731185209763506, -0.8042672807398663, 0.6813621417976616, 1.0166845799056183, 1.9725279154992865, 1.6220312217408992, -0.9624426563841642, 0.3125550689796732, 0.5777328344775636, 0.9597175465585739, 0.37594964235489137, -0.5020372985978945, -2.6571306934978285, -0.8786919159432678, -1.438286048626642, -1.6169024402642442, -3.2015188950165845, -3.370839077294706, -2.9883510080693814, -2.1962471856603525, -2.4894196595735654, -1.7069558435593777, -0.486909471892389
-11.0, -9.071009397763355, -9.533290149728238, -8.937576797345331, -10.107540275092703, -9.951200595460055, -10.96457624052044, -9.681909888532466, -10.201982416209031, -10.413436206274955, -11.83566911387555, -11.72982728048235, -13.168219372688377, -14.08228163410097, -13.965822247743091, -11.666918483214012, -12.175541684177063, -13.065447764983055, -12.644772696890534, -10.452753332799567, -9.180675054797797, -10.158311306421346, -11.467868974135206, -12.22131673347527, -10.674895251784879, -11.93858884604771, -12.120698435307979, -13.197814716021837, -14.81337060693762, -15.113631344112168, -15.398239883503713, -15.341229408894623, -16.028726881543886, -16.054838770029647, -17.079299831765166, -17.38442789940911, -19.836846776830242, -20.292049419921966, -20.92351702145562, -21.09549841519101, -19.837251742113367, -21.077431496060292, -21.7725004757733, -22.456394885490294, -21.680494687568128, -21.200034534817313, -21.826537411352632, -21.259405368748574, -22.20882015361269, -21.60829875247331, -21.435939848792152, -22.354381860782283, -23.475241575635913, -21.38089227453485, -21.830587191430823, -20.141873748391955, -20.22751752176668, -21.356467430308914, -21.817403907841438, -21.472873558454637, -23.673578545217403, -23.12635167236339, -24.30629021874139, -25.6519324907514, -27.379125278373643, -28.456560509620857, -27.062745416040492, -27.038159839025113, -27.80325921359063, -29.805323426899992, -30.717908423645895, -30.253881270145538, -30.64564929309422, -32.56142647282042, -32.623521390587996, -31.842037051628164, -31.85513657397448, -33.73269149458966, -34.36177183559218, -35.016386895611575, -32.791858218135346, -32.95242302489564, -32.144051925551004, -32.02712703399898, -33.8986005778693, -32.98540617584205, -33.097714583560844, -34.49745141724398, -32.8402561735587, -33.307433526532364, -33.71725069174564, -34.78786289777793, -31.98603169729743, -32.62332047168276, -32.76014938196654, -32.23393683667544, -33.05533393037007, -34.315628877838094, -37.14530244398651, -37.20861350690852, -36.3800462750443
-11.0, -12.804177897807463, -12.56684666847108, -10.346735852043063, -12.00399917296544, -13.852175289984189, -13.217484906658445, -13.938822674787401, -14.187340976558676, -13.971596120161813, -15.691967926847333, -16.16349794901492, -17.248019167797423, -15.752197824211404, -18.17172300754645, -17.523544476486055, -19.28453932472758, -17.55935119621116, -17.127199141777496, -17.598254380434582, -18.107676243270802, -17.86149078663631, -18.588745674504644, -17.815951424620057, -17.88765410269305, -17.074241109212945, -17.265842037649332, -15.844207182419048, -17.63205739525624, -18.584519438461676, -20.997325508602678, -20.583922901173302, -21.5066622915051, -21.86046736900179, -19.877122804894526, -20.718574821883525, -22.19131389608303, -22.417335006783503, -20.707123261872816, -21.20604578023172, -21.04180379842751, -18.955110984835052, -18.768855709598967, -18.663912592563072, -19.147575143155937, -18.508117533605486, -19.37016596873969, -19.39066556086477, -19.06027436221744, -21.21521655412372, -21.284462121991282, -20.014614683565302, -19.043292060832847, -19.587465626653078, -20.928677047992338, -21.037750901976363, -19.480741445497816, -18.556053816100516, -16.04983817730921, -16.808402611974984, -16.719311696437085, -16.066616809587583, -16.518822689730413, -15.414724312736512, -15.050285133917544, -14.954155946185345, -14.101499095542968, -14.045946705863782, -14.45488260725773, -15.653969408257343, -15.966791863262031, -16.107269756485966, -14.676243211955605, -14.94034186756424, -14.3884765778956, -13.905882121357855, -14.36882809126707, -13.243532533970829, -12.965009998281264, -13.484413795255435, -12.804982498744419, -12.46826255280005, -12.782594521031818, -13.907318726610445, -15.357919980469736, -15.544299942884052, -16.945101873122237, -18.68027156078749, -17.74090226089795, -18.692857612060113, -18.164421946662777, -18.79714172727691, -18.863424818909458, -19.972868890362047, -17.208199514765422, -17.02320177220383, -16.552664282393724, -18.063038497076292, -19.253539512615674, -19.257350302000578, -17.544654613805744
-11.0, -9.442627296013944, -10.719673401521998, -10.67018981867204, -10.029372429613819, -8.955964834906567, -9.30775794082001, -8.812708757305032, -8.225884177326115, -7.626298874083337, -8.33024070393525, -9.775276840628687, -9.575346165023664, -9.283792957010021, -10.090511728318624, -12.52748188790412, -10.693602641410576, -11.746819094544913, -11.042066386584583, -10.353057508035038, -10.59348170460546, -10.343466620857692, -9.843965917239645, -10.699380570434787, -9.853022643694523, -10.638172546442659, -10.944704194882004, -11.70805023172906, -13.95087643071104, -15.069333063261345, -17.01857837215412, -15.425014043200688, -15.935144363664516, -16.322115551623696, -16.10940447530141, -15.051527979030952, -15.388138474210521, -16.39124560458905, -18.90826792778601, -19.256007814029182, -20.119050740773062, -18.30168000220165, -16.921539338286674, -17.50321518729166, -16.937305195285774, -16.687335480913937, -18.583886219725144, -19.794406824456043, -21.363866847308657, -20.84797232541759, -18.760329869297703, -18.723966292580542, -17.2502920491569, -17.85337133360511, -18.412285063157082, -15.567483343982673, -15.152868036726034, -14.7713357785108, -14.530631352242379, -16.014606661986512, -16.757088248291023, -17.59871501538499, -18.438296074902993, -17.83512843919948, -18.908767783176607, -21.503947670487733, -20.23006673120554, -19.182047954633354, -19.55683126345442, -19.663267115890314, -19.35416902058136, -21.648585414092757, -20.346662679360083, -20.62134143474023, -21.082699687134742, -20.777401873711018, -20.31271886155145, -21.373759739574204, -21.061534945372046, -21.115629613170324, -19.705206281177794, -20.138431488030044, -20.73257427542616, -19.788256731735785, -20.736210646432838, -18.498172535482386, -17.908148522932624, -17.88467814125489, -16.185512568623395, -16.048799687834986, -14.79708894041933, -15.210964264104357, -14.94391265265876, -13.324543143760454, -14.471006339998787, -13.575995555512238, -14.037294270031131, -13.82729393723477, -13.05763893033734, -12.934068967569218, -12.032624246046112
-11.0, -8.986660329700944, -7.637029998637553, -7.28760143685594, -3.8896412545096126, -4.2639612909250655, -4.05664681850011, -3.023048606660919, -4.168821075626956, -5.760524719008422, -7.1843221380735045, -8.189693681977825, -8.172235680525093, -8.180755097442981, -7.830688167337907, -6.862806963544532, -7.060275528242343, -7.582082870660103, -9.139756397023458, -9.101931344295688, -8.016598380813544, -5.353846235611849, -6.016347551139213, -6.832670876513066, -6.252543663188847, -7.056355305821262, -4.871935887332514, -6.027576133317604, -5.981426503080625, -5.579648338377361, -6.5698401636850345, -5.421927574083151, -4.837556782698797, -4.154333032239867, -1.9544971161761566, -1.0774637975712054, -1.7563905472586097, -2.7681889247555773, -5.970925212722959, -4.8721917656548195, -4.653825333669197, -5.625811771753884, -5.714350531556368, -8.431492207571205, -9.123094991135375, -8.193732451723797, -6.815260809713006, -8.749627780692824, -10.485828148051397, -9.20553473410901, -10.688716455852273, -12.419146458692492, -14.007532447705634, -16.672622222919586, -17.34380255661332, -17.60444403536746, -19.237918503188606, -17.828290925323508, -18.438093922256087, -17.919134970001416, -18.167548586538764, -19.567398439452706, -22.213263896396317, -22.36668488695434, -21.74330894247774, -22.4755461719732, -20.334626184403547, -20.462543070681456, -22.014368526373854, -19.721886434298586, -20.423181506433128, -19.88434979394363, -18.33461658007682, -18.570295359980577, -18.297465052972615, -18.898918370953446, -17.803352655165032, -17.00531571761367, -17.764230184382104, -15.929516384355358, -17.19227315961325, -17.845575325755128, -19.137013308354348, -17.58979456058749, -17.834012166811977, -16.176944478100197, -15.49167258208275, -17.43864715249023, -16.69814987089191, -15.868202844217093, -15.996568507326803, -14.497486696683932, -15.954533488406732, -16.266759751393725, -15.632362763398032, -16.302851966416377, -16.781384727339603, -16.775254659503233, -19.9297337798647, -22.03226991958754, -21.31102503883524
-11.0, -12.36680051833754, -13.003818601779216, -13.949473876780527, -13.847744654037076, -12.675503029674996, -12.089146692341734, -12.392212332067146, -12.113763695137063, -12.973463660512733, -13.276913847966215, -13.433305364142647, -13.735242039094173, -11.523665106468712, -11.57490627618846, -10.85618354711638, -11.429050474664358, -11.425280288888825, -10.744270513674541, -10.107317167092761, -10.155104899644714, -11.01952326325891, -13.540912217919425, -15.371755722032127, -15.143575961616975, -15.870710873261176, -14.599832576260152, -14.334581807600792, -12.51773135214762, -11.601494908624638, -10.677063739447998, -9.906822595212434, -9.73910832142998, -7.603683459631627, -8.521899427734272, -7.191490808145902, -6.689356702745753, -5.99720370388487, -4.878334169237948, -5.3017310659611026, -7.084150872557714, -8.233962512455157, -6.810176298954159, -8.687607470008658, -9.876697614923476, -7.937046511885686, -9.570052012492383, -11.071750842088614, -12.096904697152771, -10.452604737154594, -10.903159775429787, -13.133283554493415, -15.134406208665325, -16.24516032994393, -15.066056428670418, -15.511558797264476, -15.641986415335404, -16.04930734515487, -16.8200781404906, -15.29718057818954, -14.159927350589875, -14.865091701325566, -13.725216714598062, -13.974236592577702, -12.936317122990904, -14.67826852549014, -16.04080665560924, -16.22580583843699, -15.725425170634495, -15.401743544811705, -14.964549508723293, -12.557852155777038, -10.485984668431481, -8.862699654633785, -9.448529590853559, -9.490623628441957, -9.370583591990789, -9.019967964669846, -8.046985426129089, -6.033607054599191, -5.104046761830568, -4.350882695578592, -4.829755574284074, -5.970200228359489, -5.0018634553962515, -7.353626553205743, -5.846824755022993, -6.801559425869739, -6.227310448198137, -4.063274179378941, -3.2201643736722856, -6.268547942686128, -6.390161385773145, -6.041883622274826, -5.074785525471452, -6.186098915764747, -6.640718986173571, -7.409217774955801, -5.482317002702615, -5.000535952263169, -2.7571889517082546
-11.0, -9.68872614662176, -10.07873182025708, -11.049898057798062, -10.370920799621262, -8.163919168163773, -8.280090735937735, -7.865958456335536, -7.300640445178715, -7.000177922785802, -6.322508931195456, -5.077036410233118, -5.866840727808082, -7.61393458867235, -7.818349289402791, -7.373077029890137, -7.6189859679268785, -9.756539177371806, -12.351104063478925, -12.932714904552263, -12.788950163504557, -12.439539074382951, -12.73412990546324, -13.40668007059867, -14.515471177469632, -15.083375947278139, -15.263706901613197, -14.47548930557787, -14.387844911582707, -15.471912369011037, -15.268392547334852, -15.044442778093579, -15.17320916042865, -15.467693943795034, -13.941708441252644, -13.03483724315175, -13.652747953995082, -14.452172368605137, -15.254979218737699, -16.784638495363225, -15.970625783350046, -13.719097832893318, -14.766066551903545, -15.300762992184161, -15.860011467154097, -15.844050535881994, -15.472959744079926, -17.03127765176314, -18.245218896442314, -17.962987707220414, -18.376751114274754, -17.21507134248794, -16.879616864212018, -15.322747553705108, -14.119993470012416, -13.4922936879447, -14.282069035737551, -12.279729746366787, -11.610258378772725, -11.833372158485213, -11.392559376709022, -9.07786179878055, -10.221992166092889, -8.89279238789213, -9.23666632447323, -8.990061552116217, -10.009403843226295, -10.138270274273454, -10.712148744593238, -10.478752060069986, -9.539153765557948, -10.08891426976162, -9.97104790955359, -9.572356840717777, -8.963141597590763, -7.694811478154955, -7.521195096130203, -6.817795117998567, -6.042425056906211, -6.144645219186218, -5.7840707108386855, -6.74042066643748, -5.95955191660099, -6.535496042888198, -4.63890254980679, -5.617178843931998, -4.724755153128483, -2.584219804514909, -2.073551066802489, -2.3051298673631795, -0.8702216995048246, 0.5952642003839177, 2.0107067758130484, 1.0779592672976666, -0.24019500995909837, 0.9241545385973673, -0.5615039095751477, -1.8396728987615703, -2.1533361074902917, -3.429743126602591, -2.2708444030451727
-11.0, -12.15431036464972, -13.158717440475362, -13.270951353207586, -11.923016861167955, -11.61541244594404, -12.89350899271295, -11.82389079295363, -10.574033205564342, -11.048837471587536, -9.208988405840952, -7.937408386716007, -7.049003640847556, -7.6664523085397525, -8.09089644624635, -7.301161628069071, -7.453899977672269, -8.726025362348292, -9.765973618907578, -8.829020206930487, -8.368972422534043, -9.243127403826348, -9.020996888021607, -9.122178124159344, -9.956087471810548, -9.157877677447463, -8.138090786312231, -8.75390784520691, -12.422194812160571, -11.641427429095168, -11.975765749902521, -12.421585493982011, -11.705495737154967, -11.477945646618934, -12.842705737030153, -13.579124308788629, -12.15615405040445, -10.607348054284166, -9.851629294832797, -8.751057969925347, -9.602772019497461, -10.093683015622098, -9.558321131061046, -8.199670879790727, -6.577987015734767, -7.607893218749684, -6.513759998096492, -7.313847028599293, -3.9001891252246494, -2.8720348184306292, -3.793401706267427, -0.8269563876431647, -0.4113862058086326, 1.1424738316678589, -0.48813253606448015, -1.0509997465618337, 0.7026882130970904, -0.013120597205521278, -1.694988951810883, -0.9479106996041775, -2.3240140021939037, -2.5883720991456904, -3.7780561652466806, -1.8973923864314521, -3.8554533588685587, -2.0307898988723814, -2.4856307762210186, -4.743152529222602, -5.793095972190428, -6.72791383044052, -7.773724500733078, -8.79036521779131, -8.532000660101806, -5.973166901019485, -5.533505801935739, -5.138289654859804, -5.033512786546448, -4.939995204716227, -5.827407759174816, -6.777235688787957, -8.04482975478541, -8.197899194579971, -7.414753226946676, -6.054466127056698, -6.953224136536213, -7.123518616656831, -8.931018090393016, -11.036367152716522, -10.773369842513574, -11.17617828410369, -9.920360857137123, -9.994116719760685, -12.176102186148405, -12.66867912347335, -12.504672951361636, -10.106076513533573, -10.697627790385873, -11.436568613056751, -11.502005649072307, -11.911357683063136, -15.310036476535647
-11.0, -8.749892526780847, -9.58276974093015, -10.848975208674574, -11.59607752322669, -11.043266633710859, -10.576910861700414, -10.44365624692189, -9.920381036259261, -9.973642001762268, -9.944802505132506, -12.086126111980692, -11.259590953270838, -12.57506582508738, -13.459376158048382, -13.300947628963542, -14.209606059183866, -14.758695040148625, -14.460391523084617, -12.863895685766737, -13.314085552767073, -13.204920610138593, -11.513138928447011, -11.60945898169805, -12.751925111218297, -13.913887479929615, -14.412062739745277, -14.531596326972473, -14.554034750065044, -13.544677787111306, -13.196930205993514, -13.221170115205906, -15.647129790317486, -15.092876436386623, -16.58267367059653, -17.285140207309723, -16.479208778990905, -16.50489838708179, -16.29737847203198, -14.907571220481666, -15.879198453168785, -15.882859500730508, -14.629676613371682, -14.27953079292789, -11.575636643077146, -12.060083454272384, -9.888179323017631, -11.602811328181769, -12.705392938233029, -13.498489880025513, -12.154679790724794, -10.728789024746199, -9.98607222473695, -8.415824996631693, -6.817816576175218, -7.669503884911403, -7.330745092842584, -7.553122148681773, -8.769162594641326, -7.031220182925585, -9.041960043872663, -10.021037566658222, -9.760082947636068, -8.392518218574724, -8.717862891445336, -8.688251399520883, -10.264564974859226, -8.805326370323801, -9.690232126581307, -9.937786167165651, -10.917323523239268, -12.703646686696047, -13.619393938109043, -12.757513531832146, -13.845918263529262, -15.006561626411543, -14.291860808716507, -14.141950246336751, -13.435379044963383, -11.610979362061045, -10.254739813291165, -10.213611038636483, -11.881015978111016, -9.759130256890483, -7.816962989880608, -8.783786159684636, -8.066211692673528, -10.038221445489958, -9.2092655131883, -10.509580567239125, -8.923366799167518, -9.495498298640886, -10.145875023595403, -10.753101593668589, -9.242641137643842, -8.910839988080403, -7.917234244920852, -8.163018357273337, -8.671022121009658, -8.30939277743767, -10.520825837972207
